customer_tweet_id,brand_tweet_id,customer_author_id,current_customer_message,historical_brand_response,conversation_context,context_turn_count,customer_created_at,brand_created_at,candidate_intent,candidate_score,candidate_second_score,candidate_margin,candidate_matches,candidate_action,candidate_action_matches,escalation_flags,escalation_candidate,ambiguity_score,ambiguity_reasons,ambiguity_candidate,_clean_current
22197,22195,120848,"Thanks @115830. Paid for prime membership to ensure next day delivery, 5 days later still waiting. No sd card for me then #AmazonWhine",@120848 Sorry to hear this. Has any reason been given for the delay? ^KM,"Customer: Thanks @115830. Paid for prime membership to ensure next day delivery, 5 days later still waiting. No sd card for me then #AmazonWhine",1,Wed Nov 01 08:11:20 +0000 2017,Wed Nov 01 08:17:35 +0000 2017,shipping_delivery_options,6,3,3,next day delivery; ship to; next day delivery; ship to,unknown,[],,False,2,['deictic_reference'],False,thanks paid for prime membership to ensure next day delivery 5 days later still waiting no sd card for me then
77571,77569,133284,"@115830 What's the deal with #Prime ? There's literally no 1 day delivery options now all seemingly 2 day, not what we signed up for.",@133284 Prime delivery is a one-day delivery service. We deliver the order one day after we dispatch it. You can find out more info via the following link https://t.co/3FjAsUgcY5.^SM,"Customer: @115830 What's the deal with #Prime ? There's literally no 1 day delivery options now all seemingly 2 day, not what we signed up for.",1,Thu Nov 30 11:43:48 +0000 2017,Thu Nov 30 12:08:00 +0000 2017,shipping_delivery_options,6,0,6,delivery options; delivery option; delivery options; delivery option,unknown,[],,False,2,['deictic_reference'],False,what's the deal with there's literally no 1 day delivery options now all seemingly 2 day not what we signed up for
96659,96661,137095,@AmazonHelp It was next day Delivery FYI!!! PLEASE DELIVER TODAY OR CANCEL THE ORDER ORDER WILL BE REFUCED AT THE TIME OF DELIVERY.,"@137095 My apologies about the delay, Abhishek. Allow our support team to look into this. You can connect with us here: https://t.co/R3EfhzgU8B and we'll have this checked for you right way. ^NK","Customer: @AmazonHelp Order# 406-5891211-7505954 no action has been taken it is unmoved from 2 days ! I want to deal this issue in public and will have conversation here only! @115850
AmazonHelp: @137095 Orders will be delivered by the estimates provided, could you please let us know if we happen to miss the estimated delivery date? Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH
Customer: @AmazonHelp It was next day Delivery FYI!!! PLEASE DELIVER TODAY OR CANCEL THE ORDER ORDER WILL BE REFUCED AT THE TIME OF DELIVERY.",3,Fri Dec 01 14:39:40 +0000 2017,Fri Dec 01 15:08:27 +0000 2017,shipping_delivery_options,6,3,3,next day delivery; deliver to; next day delivery; deliver to,information,"['information', 'details']",,False,2,['deictic_reference'],False,it was next day delivery fyi please deliver today or cancel the order order will be refuced at the time of delivery
137036,137035,146904,@AmazonHelp what's with no Next Day delivery for Prime? If I order Friday morning I have to wait till Monday despite it saying one day delivery?,"@146904 Hi, during this busy period of Black Friday, some deliveries may take slightly longer than usual. Apologies if this has caused any inconvenience. Please check out this link for more info: https://t.co/w2kFcIBMIt. ^JC",Customer: @AmazonHelp what's with no Next Day delivery for Prime? If I order Friday morning I have to wait till Monday despite it saying one day delivery?,1,Fri Nov 24 09:43:36 +0000 2017,Fri Nov 24 09:59:34 +0000 2017,shipping_delivery_options,6,0,6,one day delivery; next day delivery; one day delivery; next day delivery,unknown,[],,False,2,['deictic_reference'],False,what's with no next day delivery for prime if i order friday morning i have to wait till monday despite it saying one day delivery
137091,137090,146396,Anyone else a paying @AmazonHelp PRIME member who has suddenly lost 1-day delivery options because they have prioritised #BlackFriday vultures?,"@146396 Hi Adam, during the busy Black Friday period, some deliveries may take slightly longer than usual. Please see your up-to-date delivery date at checkout, which provides our most accurate estimate of delivery date.^PJ",Customer: Anyone else a paying @AmazonHelp PRIME member who has suddenly lost 1-day delivery options because they have prioritised #BlackFriday vultures?,1,Fri Nov 24 09:48:50 +0000 2017,Fri Nov 24 09:56:06 +0000 2017,shipping_delivery_options,6,0,6,delivery options; delivery option; delivery options; delivery option,unknown,[],,False,2,['deictic_reference'],False,anyone else a paying prime member who has suddenly lost 1 day delivery options because they have prioritised vultures
141993,141995,148044,"@AmazonHelp I wouldn't find it weird if i wasn't able to order next day delivery before, but for the past 2 years everything was fine, it's only now that it's not available for me.","@148044 Sorry, wrong page. Try this one: https://t.co/N4OLNFR9Jg Keep in mind, items not available for immediate dispatch aren't eligible for One-Day Delivery. We also adjust our delivery promise to account for any conditions which may delay delivery ^MW","Customer: @AmazonHelp I only have one last question, why is there no next day delivery on anything for me? All the one day delivery options say Tuesday.
AmazonHelp: @148044 Hi there, I'm sorry you don't seem to have the next day delivery option. Not all addresses are eligible for next day. Please take a look here for more details, https://t.co/XTqs7lEJGe -RD
Customer: @AmazonHelp I wouldn't find it weird if i wasn't able to order next day delivery before, but for the past 2 years everything was fine, it's only now that it's not available for me.",3,Fri Nov 24 13:36:27 +0000 2017,Fri Nov 24 13:44:00 +0000 2017,shipping_delivery_options,6,2,4,next day delivery; delivery options; delivery option; one day delivery; next day delivery,information,['details'],,False,2,['deictic_reference'],False,i wouldn't find it weird if i wasn't able to order next day delivery before but for the past 2 years everything was fine it's only now that it's not available for me
162127,162129,153427,"@AmazonHelp But the biggest problem is that I was lied to &amp; told I had chosen the wrong delivery option. The link you gave only helps in hindsight, I was able to order one day delivery, with no warning that it would not happen until the parcels failed to arrive",@153427 What delivery dates were provided for your orders? ^KI,"Customer: @115830 3 prime orders placed this week, all delivered late. Your staff tell us we used the wrong option. LIE. We have the email confirming we chose Prime One day delivery on all 3 orders. Why can't companies own up honestly when they mess up?
AmazonHelp: @153427 Hello! I apologize for the delays, we really are trying to get the parcels out to you as soon as possible. Here is some information about the delays: https://t.co/j0njBtECqv Would you please explain in detail about your issues with the Amazon Student Unlimited? ^DA
Customer: @AmazonHelp But the biggest problem is that I was lied to &amp; told I had chosen the wrong delivery option. The link you gave only helps in hindsight, I was able to order one day delivery, with no warning that it would not happen until the parcels failed to arrive",3,Sat Nov 25 09:00:07 +0000 2017,Sat Nov 25 09:05:23 +0000 2017,shipping_delivery_options,6,1,5,delivery option; one day delivery; delivery option; one day delivery,information,"['information', 'explain']",,False,2,['deictic_reference'],False,but the biggest problem is that i was lied to amp told i had chosen the wrong delivery option the link you gave only helps in hindsight i was able to order one day delivery with no warning that it would not happen until the parcels failed to arrive
173535,173533,156628,"Hey @115821, if a product is listed as Prime and ""will ship today"" but won't arrive until the middle of next week at the earliest, that's not ""Free Two Day Shipping."" I don't care if its the holidays, if you're advertising one thing but delivering another, that's not alright.","@156628 Prime shipping refers to the transit time after the item has shipped, not always two days from when the order is placed, and this may not include weekends. Once the item ships, it should arrive within two business days of when it is shipped out. ^GR","Customer: Hey @115821, if a product is listed as Prime and ""will ship today"" but won't arrive until the middle of next week at the earliest, that's not ""Free Two Day Shipping."" I don't care if its the holidays, if you're advertising one thing but delivering another, that's not alright.",1,Fri Nov 24 22:45:27 +0000 2017,Fri Nov 24 22:50:55 +0000 2017,shipping_delivery_options,6,0,6,two day shipping; ship to; two day shipping; ship to,unknown,[],,False,2,['deictic_reference'],False,hey if a product is listed as prime and will ship today but won't arrive until the middle of next week at the earliest that's not free two day shipping i don't care if its the holidays if you're advertising one thing but delivering another that's not alright
321655,321656,192628,@AmazonHelp confirmation says Monday but when I selected delivery options I selected next day get it by Saturday 7th. thanls,@192628 Please contact us directly here: https://t.co/JzP7hlA23B and we can look into this further. ^PK,"Customer: @AmazonHelp Can I get a refund on the delivery payment as I paid for next day? If I knew it wasnt going to arrive on time, I wouldn't have paid extra..
AmazonHelp: @192628 I'm sorry to hear this. What was the guaranteed delivery date provided in your order confirmation e-mail? ^GR
Customer: @AmazonHelp confirmation says Monday but when I selected delivery options I selected next day get it by Saturday 7th. thanls",3,Sat Oct 07 14:32:46 +0000 2017,Sat Oct 07 14:41:27 +0000 2017,shipping_delivery_options,6,2,4,delivery options; delivery option; delivery options; delivery option,refund_replacement,['refund'],,False,2,['deictic_reference'],False,confirmation says monday but when i selected delivery options i selected next day get it by saturday 7th thanls
382916,382914,206737,I think I found a glitch on @115821. I guess that’s how they can makeup cost for same day delivery cost for everyone else! #amazon https://t.co/EYOHz4HwFO,"@206737 That's odd, we'd like to take a look! Are you able to link us to the item that's charging you shipping? ^KP",Customer: I think I found a glitch on @115821. I guess that’s how they can makeup cost for same day delivery cost for everyone else! #amazon https://t.co/EYOHz4HwFO,1,Sat Oct 21 13:51:20 +0000 2017,Sat Oct 21 14:18:00 +0000 2017,shipping_delivery_options,6,0,6,same day delivery; delivery cost; same day delivery; delivery cost,unknown,[],,False,2,['deictic_reference'],False,i think i found a glitch on i guess that s how they can makeup cost for same day delivery cost for everyone else
404076,404078,211644,"@AmazonHelp Hi, I tried calling, and the agents really tried, but sorry to say that some of the delivery options are pretty bad😕","@211644 I'm sorry to hear that, its not what we want you to experience, I'll pass on your feedback. Thanks ^AS","Customer: @115830 a few bad delivery drivers really spoiling the Amazon brand 😢 ...please be more selective in your delivery services
AmazonHelp: @211644 Hey Sabyasachi! We'd like to look into this with you. Please contact us by phone/chat here: https://t.co/JzP7hlA23B ^AJ
Customer: @AmazonHelp Hi, I tried calling, and the agents really tried, but sorry to say that some of the delivery options are pretty bad😕",3,Tue Oct 10 13:16:53 +0000 2017,Tue Oct 10 13:22:28 +0000 2017,shipping_delivery_options,6,3,3,delivery options; delivery option; delivery options; delivery option,phone_chat,"['call', 'phone', 'chat', 'contact us']",,False,2,['deictic_reference'],False,hi i tried calling and the agents really tried but sorry to say that some of the delivery options are pretty bad
463409,463407,225155,@AmazonHelp @UPSHelp y’all got 1 (one) hour left to deliver this I got two day shipping it was supposed to be here yesterday I hope I get a refund for paying extra on that two day shipping cost,"@225155 I'm sorry for the wait! We try to have your orders delivered quickly and safely, but it sounds like we missed the mark on this one. If you don't receive it tonight by 8:00PM, please reach us via phone or chat here: https://t.co/EKXRLsnxJu ^JS",Customer: @AmazonHelp @UPSHelp y’all got 1 (one) hour left to deliver this I got two day shipping it was supposed to be here yesterday I hope I get a refund for paying extra on that two day shipping cost,1,Fri Dec 01 02:59:06 +0000 2017,Fri Dec 01 03:04:31 +0000 2017,shipping_delivery_options,6,3,3,two day shipping; shipping cost; two day shipping; shipping cost,refund_replacement,['refund'],,False,2,['deictic_reference'],False,y all got 1 one hour left to deliver this i got two day shipping it was supposed to be here yesterday i hope i get a refund for paying extra on that two day shipping cost
522598,522597,240711,@115821 Does two day shipping cost extra? It's day two since I placed an order and nothing has come as of yet.,@240711 Thanks for reaching out. Have we missed the delivery date that was given in your confirmation e-mail? ^GG,Customer: @115821 Does two day shipping cost extra? It's day two since I placed an order and nothing has come as of yet.,1,Sat Dec 02 04:00:25 +0000 2017,Sat Dec 02 04:02:00 +0000 2017,shipping_delivery_options,6,0,6,two day shipping; shipping cost; two day shipping; shipping cost,unknown,[],,False,2,['deictic_reference'],False,does two day shipping cost extra it's day two since i placed an order and nothing has come as of yet
530011,530013,242737,@AmazonHelp A follow-up on this issue. Is there a way to change delivery options ie; leave package unattended etc?,"@242737 Some orders are eligible for unattended delivery, and you can set specific preferences for this. More info on that here: https://t.co/LJXXsC19MD ^TI","Customer: @AmazonHelp Thanks for the reply. Ok, maybe something to work on? 😉
AmazonHelp: @242737 It definitely is ;) Thanks for the feedback :) ^MA
Customer: @AmazonHelp A follow-up on this issue. Is there a way to change delivery options ie; leave package unattended etc?",3,Sat Dec 02 13:46:19 +0000 2017,Sat Dec 02 13:48:52 +0000 2017,shipping_delivery_options,6,3,3,delivery options; delivery option; delivery options; delivery option,acknowledgement,['thanks for'],,False,2,['deictic_reference'],False,a follow up on this issue is there a way to change delivery options ie leave package unattended etc
540890,540889,233267,"Well we're not impressed with #AmazonPrime and it's next day delivery drivers. Package supposed to come Friday, said they tried, front door never knocked once, said they'll deliver today high priority before 3pm, never came! #jogon https://t.co/ezfyYjFHlZ",@233267 I'm sorry your package has not yet been delivered! Deliveries are made until 21:00. Please let us know if you have not received your item by then. Thank you. ^AP,"Customer: Well we're not impressed with #AmazonPrime and it's next day delivery drivers. Package supposed to come Friday, said they tried, front door never knocked once, said they'll deliver today high priority before 3pm, never came! #jogon https://t.co/ezfyYjFHlZ",1,Sat Dec 02 15:21:15 +0000 2017,Sat Dec 02 15:27:30 +0000 2017,shipping_delivery_options,6,0,6,next day delivery; deliver to; next day delivery; deliver to,unknown,[],,False,2,['deictic_reference'],False,well we're not impressed with and it's next day delivery drivers package supposed to come friday said they tried front door never knocked once said they'll deliver today high priority before 3pm never came
574993,574992,255275,"@115821 m placed order on 1st December, nd select one day delivery option but now on 3rd December says can't deliver this courier, so what can I do for that.? Nd what you can do for me.???",@255275 Apologies for the delayed delivery. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll get this sorted for you. ^PB,"Customer: @115821 m placed order on 1st December, nd select one day delivery option but now on 3rd December says can't deliver this courier, so what can I do for that.? Nd what you can do for me.???",1,Sun Dec 03 06:53:37 +0000 2017,Sun Dec 03 07:14:32 +0000 2017,shipping_delivery_options,6,3,3,delivery option; one day delivery; delivery option; one day delivery,unknown,[],,False,2,['deictic_reference'],False,m placed order on 1st december nd select one day delivery option but now on 3rd december says can't deliver this courier so what can i do for that nd what you can do for me
590829,590831,259756,@AmazonHelp It was the Free Shipping option. I’m not sure which one that is?,"@259756 Thanks for confirming. You can find more information on how delivery dates are calculated here: https://t.co/sgY6BqGvJ4 Keep us updated on the delivery, Jennifer! ^AB","Customer: I don’t think I will ever order from @115821 again. Has anyone else ever had trouble receiving their order? It has been two(now three) weeks on my 5-7 day shipping.Nothing was on BO when I ordered. #frustrated #amazon #books #onlineshopping #help https://t.co/Rm4sM0NqdJ
AmazonHelp: @259756 Jennifer, I'm so sorry for your frustration! Availability on items along with carrier capacity can affect your delivery date. May I ask which shipping option you chose at checkout? Was it no-rush shipping or standard? ^VF
Customer: @AmazonHelp It was the Free Shipping option. I’m not sure which one that is?",3,Sun Dec 03 17:11:31 +0000 2017,Sun Dec 03 17:16:30 +0000 2017,shipping_delivery_options,6,1,5,shipping option; free shipping; shipping option; free shipping,acknowledgement,['sorry'],,False,2,['deictic_reference'],False,it was the free shipping option i m not sure which one that is
702977,702979,280492,@AmazonHelp Your delivery options are insuffient. There's no safe place outside my house so your delivery person just abandoned it outside.,"@280492 Have you had a chance to contact us via the link ^DO provided? If so, what information/options were offered? ^MW","Customer: @AmazonHelp Why is your Logistics team not available to complain to by phone? Disgraceful service today, parcel left in unsafe place which has now been stolen, and order says ""delivered to person"" which is blatant lie!
AmazonHelp: @280492 I'm very sorry. Please let us look into this further and go over options with you by using this link: https://t.co/JzP7hlA23B ^DO
Customer: @AmazonHelp Your delivery options are insuffient. There's no safe place outside my house so your delivery person just abandoned it outside.",3,Thu Nov 23 18:54:41 +0000 2017,Thu Nov 23 19:07:27 +0000 2017,shipping_delivery_options,6,1,5,delivery options; delivery option; delivery options; delivery option,investigation,"['look into', 'look into this']",,False,2,['deictic_reference'],False,your delivery options are insuffient there's no safe place outside my house so your delivery person just abandoned it outside
775744,775743,305361,Good to see @115817 is maintaining their inability to deliver to me. @115821 is there any way to ensure you don't use them to ship to me?,"@305361 We can make sure this is reported. When you have time, we're available here: https://t.co/hApLpMlfHN ^EP",Customer: Good to see @115817 is maintaining their inability to deliver to me. @115821 is there any way to ensure you don't use them to ship to me?,1,Thu Oct 12 02:54:55 +0000 2017,Thu Oct 12 03:09:00 +0000 2017,shipping_delivery_options,6,3,3,deliver to; ship to; deliver to; ship to,unknown,[],,False,2,['deictic_reference'],False,good to see is maintaining their inability to deliver to me is there any way to ensure you don't use them to ship to me
780880,780882,306432,@AmazonHelp Guys it's horror really. Your same day delivery failed. Now your guy refuses to deliver to my home. @115850 @115821 @115851,@306432 You should have received an email from us Sagar. Please check and revert. ^HN,"Customer: @AmazonHelp But tell me - does that change anything? I still don't get product for paid same day delivery. That's the final result
AmazonHelp: @306432 I get your disappointment. We'll work on the details that you've shared and update you. ^SG
Customer: @AmazonHelp Guys it's horror really. Your same day delivery failed. Now your guy refuses to deliver to my home. @115850 @115821 @115851",3,Fri Oct 13 10:46:42 +0000 2017,Fri Oct 13 10:48:52 +0000 2017,shipping_delivery_options,6,1,5,same day delivery; deliver to; same day delivery; deliver to,information,['details'],,False,2,['deictic_reference'],False,guys it's horror really your same day delivery failed now your guy refuses to deliver to my home
818887,818885,315069,@115850 do not offer the Rs. 100 next day delivery option if you cant follow it. Home for 4 days still not delivery #onlineshopping,"@315069 Sorry to know your order isn't delivered yet. Kindly fill your details here: https://t.co/GIJyeYqKE0, I'll look into it. ^NR",Customer: @115850 do not offer the Rs. 100 next day delivery option if you cant follow it. Home for 4 days still not delivery #onlineshopping,1,Thu Oct 12 21:18:39 +0000 2017,Thu Oct 12 21:33:29 +0000 2017,shipping_delivery_options,6,0,6,delivery option; next day delivery; delivery option; next day delivery,unknown,[],,False,2,['deictic_reference'],False,do not offer the rs 100 next day delivery option if you cant follow it home for 4 days still not delivery
926334,926336,339798,@AmazonHelp There is no enabled option. Like I said you have recently changed my delivery options because a few months ago I was able to get delivery,@339798 Hi George. Please get in touch - https://t.co/JzP7hlA23B we'll be happy to look into your issue further. Keep us posted. ^TP,"Customer: @AmazonHelp Yes . A few months ago I could get weekend delivery now it’s all the next week. What’s changed?
AmazonHelp: @339798 Do you have weekend delivery enabled when you select ""Edit"" for the address in question here: https://t.co/JMv44s0SDo? ^MV
Customer: @AmazonHelp There is no enabled option. Like I said you have recently changed my delivery options because a few months ago I was able to get delivery",3,Sat Oct 14 06:02:24 +0000 2017,Sat Oct 14 06:16:42 +0000 2017,shipping_delivery_options,6,2,4,delivery options; delivery option; delivery options; delivery option,unknown,[],,False,2,['deictic_reference'],False,there is no enabled option like i said you have recently changed my delivery options because a few months ago i was able to get delivery
951849,951850,175183,"@AmazonHelp This relates to the US, with regards to the shipping options. I live in the UK, have you got a link to the relevant part on the UK site?",@175183 I'm sorry about that! Here's the link for the UK site: https://t.co/KhGw7C06Y6 ^KB,"Customer: @AmazonHelp After one day the HDMI-SCART I got from you keeps losing colour, if I have got a faulty one, how do I get a replacement?
AmazonHelp: @175183 I'm sorry for the trouble! Let's go over your available options here: https://t.co/bAGte0NEoD Hope this helps. ^LL
Customer: @AmazonHelp This relates to the US, with regards to the shipping options. I live in the UK, have you got a link to the relevant part on the UK site?",3,Tue Oct 24 05:26:05 +0000 2017,Tue Oct 24 05:29:20 +0000 2017,shipping_delivery_options,6,1,5,shipping options; shipping option; shipping options; shipping option,refund_replacement,"['replacement', 'replace']",,False,2,['deictic_reference'],False,this relates to the us with regards to the shipping options i live in the uk have you got a link to the relevant part on the uk site
1124889,1124888,385242,Hey @115830 is there an issue with checking out?? Keep trying to complete my order of 12 items and it won’t let me get past delivery options page. Getting very irritated.,"@385242 Oh no! What kind of error are you getting? Sometimes this can be corrected by clearing cache and cookies, or switching to another browser. ^BE",Customer: Hey @115830 is there an issue with checking out?? Keep trying to complete my order of 12 items and it won’t let me get past delivery options page. Getting very irritated.,1,Sat Nov 25 11:42:10 +0000 2017,Sat Nov 25 11:44:26 +0000 2017,shipping_delivery_options,6,3,3,delivery options; delivery option; delivery options; delivery option,unknown,[],,False,2,['deictic_reference'],False,hey is there an issue with checking out keep trying to complete my order of 12 items and it won t let me get past delivery options page getting very irritated
