customer_tweet_id,brand_tweet_id,customer_author_id,current_customer_message,historical_brand_response,conversation_context,context_turn_count,customer_created_at,brand_created_at,candidate_intent,candidate_score,candidate_second_score,candidate_margin,candidate_matches,candidate_action,candidate_action_matches,escalation_flags,escalation_candidate,ambiguity_score,ambiguity_reasons,ambiguity_candidate,_clean_current
2171706,2171707,636941,@AmazonHelp Fire TV Stick with Alexa Voice Remote | Streaming Media Player https://t.co/AVCJNu0OmP,"@636941 Thank you very much for that info, Laura! Give us a ring or chat here so we can help further: https://t.co/JzP7hlA23B ^JD","Customer: @AmazonHelp __email__ from this email address
AmazonHelp: @636941 Can you link us to the item that you're trying to use the promotional code with? ^LB
Customer: @AmazonHelp Fire TV Stick with Alexa Voice Remote | Streaming Media Player https://t.co/AVCJNu0OmP",3,Thu Oct 19 14:06:04 +0000 2017,Thu Oct 19 14:10:43 +0000 2017,product_device_issue,12,0,12,fire tv; alexa; remote; streaming; fire tv; alexa; remote; streaming,unknown,[],,False,0,[],False,fire tv stick with alexa voice remote streaming media player
2644755,2644754,170991,@128308 Will Alexa be available on the FireTV in India too? Or just for Amazon Echo Devices. 😯,@170991 Keep checking the Echo page for new devices that will support Alexa. ^HK,Customer: @128308 Will Alexa be available on the FireTV in India too? Or just for Amazon Echo Devices. 😯,1,Tue Oct 31 04:26:04 +0000 2017,Tue Oct 31 04:41:37 +0000 2017,product_device_issue,12,0,12,firetv; echo; alexa; device; firetv; echo; alexa; device,unknown,[],,False,0,[],False,will alexa be available on the firetv in india too or just for amazon echo devices
1473749,1473751,432116,@AmazonHelp Yes. All are on same wi-fi network. Both echo &amp; &amp; dot w/ same errors. Even did un-pair and re-pair of Echo w. fire tv. Still not working.,"@432116 We'd like to look into this with you and assist directly, please reach us via ""Help &amp; Feedback"" in your Alexa app. ^HS","Customer: @AmazonHelp I get messages like ""I don't know how to complete that request."" and ""Please check under the skill section of the Alexa app."" Worked 11/1
AmazonHelp: @432116 Have you checked your Wi-Fi or bluetooth connection with either your FireTV or Echo? ^LS
Customer: @AmazonHelp Yes. All are on same wi-fi network. Both echo &amp; &amp; dot w/ same errors. Even did un-pair and re-pair of Echo w. fire tv. Still not working.",3,Fri Nov 03 01:54:17 +0000 2017,Fri Nov 03 02:20:00 +0000 2017,product_device_issue,11,0,11,fire tv; echo; not working; fire tv; firetv; echo; alexa; not working,unknown,[],failed_support;contextual_failed_support,True,2,['deictic_reference'],False,yes all are on same wi fi network both echo amp amp dot w same errors even did un pair and re pair of echo w fire tv still not working
537399,568384,253358,@115833 @116439 Not working with indian model of echo dot and fire tv stick,@253358 Keep checking the Echo page for new devices that will support Alexa. ^NR,"Customer: “Alexa, play The Good Place on NBC.” Pair your @116439 and Echo device for hands-free control of apps like NBC. Learn more: https://t.co/tqh7LP5IYd https://t.co/ofUrYUJE2l
Customer: @115833 @116439 Not working with indian model of echo dot and fire tv stick",2,Sun Dec 03 01:54:18 +0000 2017,Sun Dec 03 02:13:30 +0000 2017,product_device_issue,11,0,11,fire tv; echo; not working; fire tv; echo; alexa; device; not working,unknown,[],,False,0,[],False,not working with indian model of echo dot and fire tv stick
2545366,2553905,725315,@723484 @115833 @ tHi. Could you implement a quicker way of muting tweets without having to muffle them first? Thanks. Twitterrific Hi. The new Kindle Fire HD 10 has handsfree Alexa.,"@725315 Hi, thanks for your great suggestion. We will pass this to our Alexa team. ^ES","Customer: Keep your hands full of nachos, not remotes. Hands free video streaming and voice shopping with Alexa. #TNFonPrimeVideo https://t.co/PcBPTHOAii
Customer: @115833 Hi, what version of fire TV does this work with, as up to now we've been told that Alexa for Fire TV only works with a voice recognition remote, not the Echo/dot?
Customer: @723484 @115833 @ tHi. Could you implement a quicker way of muting tweets without having to muffle them first? Thanks. Twitterrific Hi. The new Kindle Fire HD 10 has handsfree Alexa.",3,Thu Nov 16 15:21:20 +0000 2017,Thu Nov 16 15:31:00 +0000 2017,product_device_issue,10,0,10,kindle; alexa; fire tv; kindle; echo; alexa; remote,unknown,[],,False,2,['deictic_reference'],False,thi could you implement a quicker way of muting tweets without having to muffle them first thanks twitterrific hi the new kindle fire hd 10 has handsfree alexa
2628813,2628815,175064,"@AmazonHelp This is the app screen. Alexa says can’t find any music in my library. Also fails to find ANY stations on TuneIn. Same result on all 3 Echos in home, they are online. https://t.co/OU3rIzHq6p",@175064 Which Amazon site is your Amazon account registered to? ^DO,"Customer: @AmazonHelp I can’t stream music on my Echos or via phone app in London UK. Been down all day. Is there an outage??
AmazonHelp: @175064 Can you tell us what happens when you try to access music through the Amazon Music app? Do you get an error message? What happens when you ask Alexa to play songs? Be as detailed as possible. ^NC
Customer: @AmazonHelp This is the app screen. Alexa says can’t find any music in my library. Also fails to find ANY stations on TuneIn. Same result on all 3 Echos in home, they are online. https://t.co/OU3rIzHq6p",3,Fri Nov 17 17:41:49 +0000 2017,Fri Nov 17 17:46:28 +0000 2017,product_device_issue,10,1,9,echo; alexa; screen; echo; alexa; screen; error message,phone_chat,['phone'],,False,2,['deictic_reference'],False,this is the app screen alexa says can t find any music in my library also fails to find any stations on tunein same result on all 3 echos in home they are online
451912,451911,222180,"@AmazonHelp The guide says to select music, video and books section in my amazon alexa app to link my echo to fire tv but mine is just called music and books",@222180 We'd like to look into this with you. Please get in touch via the Phone option: https://t.co/JzP7hlA23B at your earliest convenience. ^EZ,"Customer: @116439 Can the UK control the Fire TV with Amazon echo yet?
AmazonHelp: @222180 Great question! Yes, you can now use Alexa with your Fire TV. To get started, make sure your Fire TV software is fully up-to-date by going to Settings &gt; Device &gt; About &gt; Check for Updates. Let us know if you have any other questions! ^MB
Customer: @AmazonHelp The guide says to select music, video and books section in my amazon alexa app to link my echo to fire tv but mine is just called music and books",3,Thu Nov 30 22:01:27 +0000 2017,Thu Nov 30 22:21:00 +0000 2017,product_device_issue,10,1,9,fire tv; echo; alexa; fire tv; echo; alexa; device,phone_chat,['call'],,False,0,[],False,the guide says to select music video and books section in my amazon alexa app to link my echo to fire tv but mine is just called music and books
74653,74650,132716,"@115850 Hi, I need to get my Kindle screen fixed but since it is out of warranty, your team says i need to buy a new kindle. Are there no ways to fix my current device? I can’t keep spending 11k every 14 months on a new kindle.",@132716 I get your concern but the resolution provided by our team is the best. Post the expiration of the warranty we'll not be able to replace the device. ^SH,"Customer: @115850 Hi, I need to get my Kindle screen fixed but since it is out of warranty, your team says i need to buy a new kindle. Are there no ways to fix my current device? I can’t keep spending 11k every 14 months on a new kindle.",1,Sat Nov 25 06:39:38 +0000 2017,Sat Nov 25 07:00:31 +0000 2017,product_device_issue,9,0,9,kindle; device; screen; kindle; device; screen,unknown,[],,False,2,['deictic_reference'],False,hi i need to get my kindle screen fixed but since it is out of warranty your team says i need to buy a new kindle are there no ways to fix my current device i can t keep spending 11k every 14 months on a new kindle
122073,122072,143205,@AmazonHelp is it not possible to control my firetv with my echo device in the UK?,"@143205 I'm sorry, this functionality is not currently supported in the UK. Please send our Alexa Development team any feedback on this directly using ""Help &amp; FeedbacK"" in your Alexa app. ^JR",Customer: @AmazonHelp is it not possible to control my firetv with my echo device in the UK?,1,Thu Nov 23 23:47:41 +0000 2017,Thu Nov 23 23:53:28 +0000 2017,product_device_issue,9,0,9,firetv; echo; device; firetv; echo; device,unknown,[],,False,2,['deictic_reference'],False,is it not possible to control my firetv with my echo device in the uk
176384,176383,157500,@AmazonHelp why are certain prime videos unavailable on the kindle fire? Says this video unavailable on this device. But same video is available on iPad,@157500 Oh no! I'm terribly sorry to hear about the problems you've had with your Kindle Fire. Here is some helpful info on how to solve video issues : https://t.co/qwnXq3wNfO Let us know if you need more assistance. ^LL,Customer: @AmazonHelp why are certain prime videos unavailable on the kindle fire? Says this video unavailable on this device. But same video is available on iPad,1,Sat Nov 25 00:15:41 +0000 2017,Sat Nov 25 00:20:30 +0000 2017,product_device_issue,9,0,9,kindle; prime video; device; kindle; prime video; device,unknown,[],,False,2,['deictic_reference'],False,why are certain prime videos unavailable on the kindle fire says this video unavailable on this device but same video is available on ipad
254627,254625,176518,"@AmazonHelp Hi, can Alexa control Spotify on the Fire tv or just via echo ? When I go to the Alexa app It states app support unavailable",@176518 Spotify is currently on supported on the Echo. For more about support features check here: https://t.co/vpjEeqjHkF ^ZW,"Customer: @AmazonHelp Hi, can Alexa control Spotify on the Fire tv or just via echo ? When I go to the Alexa app It states app support unavailable",1,Thu Oct 05 18:09:56 +0000 2017,Thu Oct 05 18:26:33 +0000 2017,product_device_issue,9,0,9,fire tv; echo; alexa; fire tv; echo; alexa,unknown,[],,False,2,['deictic_reference'],False,hi can alexa control spotify on the fire tv or just via echo when i go to the alexa app it states app support unavailable
350493,350492,199384,@115850 selling Echo devices without Alexa app for India.. how am I to use it at all!? Where is Alexa?,@199384 kindly refer the link here: https://t.co/MQTAmaRzIG 2/2 ^EM,Customer: @115850 selling Echo devices without Alexa app for India.. how am I to use it at all!? Where is Alexa?,1,Sat Oct 07 17:02:28 +0000 2017,Sun Oct 08 10:19:00 +0000 2017,product_device_issue,9,0,9,echo; alexa; device; echo; alexa; device,unknown,[],,False,2,['deictic_reference'],False,selling echo devices without alexa app for india how am i to use it at all where is alexa
360246,360245,201316,https://t.co/Q6vPaY9LW7 @115850 Ordered my Echo..Eagerly waiting to try the 'Alexa' ..Hope it complements my FireTV Stick!,@201316 Congratulations!!! I'm sure you're gonna enjoy it. Now I'm jealous. ^HA,Customer: https://t.co/Q6vPaY9LW7 @115850 Ordered my Echo..Eagerly waiting to try the 'Alexa' ..Hope it complements my FireTV Stick!,1,Sun Oct 08 16:27:39 +0000 2017,Sun Oct 08 16:50:00 +0000 2017,product_device_issue,9,0,9,firetv; echo; alexa; firetv; echo; alexa,unknown,[],,False,2,['deictic_reference'],False,ordered my echo eagerly waiting to try the 'alexa' hope it complements my firetv stick
481527,481526,229456,"@AmazonHelp It’s saying it’s not connected to my HDMI. I’ve unplugged it, restarted it, took my batteries out of my remote. But it won’t load to my home screen &amp; it keeps saying “optimizing system storage &amp; applications”. I’ve had it for 15 days.","@229456 Oh no, that certainly sounds frustrating! I'm sorry! Have you tried all of these troubleshooting steps: https://t.co/7LvN8dTGUD? ^DY","Customer: So annoyed at my @116439 rn. It won’t effing work 🤬
AmazonHelp: @229456 Oh no! I am sorry your device is not working! Can you tell us about what the issue is? What error message are you seeing? ^DJ
Customer: @AmazonHelp It’s saying it’s not connected to my HDMI. I’ve unplugged it, restarted it, took my batteries out of my remote. But it won’t load to my home screen &amp; it keeps saying “optimizing system storage &amp; applications”. I’ve had it for 15 days.",3,Thu Nov 30 19:21:26 +0000 2017,Thu Nov 30 19:24:39 +0000 2017,product_device_issue,9,0,9,remote; screen; device; remote; screen; not working; error message,self_service,['restart'],,False,2,['deictic_reference'],False,it s saying it s not connected to my hdmi i ve unplugged it restarted it took my batteries out of my remote but it won t load to my home screen amp it keeps saying optimizing system storage amp applications i ve had it for 15 days
603969,603968,263550,My Kindle just updated and then refused to let me use it until I installed a lock screen PIN. Screw you @115821 How dare you. This device sits on my desk all day and I don't need you to tell me how to take care of it. Dicks.,"@263550 I'm sorry to hear you were locked out of your Kindle. Have you tried disabling the pin? It could be a glitch with the new install. If you're still having trouble, please reach out to us here: https://t.co/hApLpMlfHN, so we may assist you in real time. ^SY",Customer: My Kindle just updated and then refused to let me use it until I installed a lock screen PIN. Screw you @115821 How dare you. This device sits on my desk all day and I don't need you to tell me how to take care of it. Dicks.,1,Sun Dec 03 22:55:00 +0000 2017,Sun Dec 03 23:02:29 +0000 2017,product_device_issue,9,3,6,kindle; device; screen; kindle; device; screen,unknown,[],,False,2,['deictic_reference'],False,my kindle just updated and then refused to let me use it until i installed a lock screen pin screw you how dare you this device sits on my desk all day and i don't need you to tell me how to take care of it dicks
622371,622370,267727,"@AmazonHelp Sister wants to get a ""Fire TV Stick with Alexa Voice Remote"" as a gift for my parents who live in India. Will it work in India with Amazon Prime account?","@267727 I'm afraid this will not work in India. This service is currently available in US. However, I will be sure to take it as a feedback to our concern team for a review. ^HS","Customer: @AmazonHelp Sister wants to get a ""Fire TV Stick with Alexa Voice Remote"" as a gift for my parents who live in India. Will it work in India with Amazon Prime account?",1,Wed Nov 22 16:10:19 +0000 2017,Wed Nov 22 16:38:28 +0000 2017,product_device_issue,9,3,6,fire tv; alexa; remote; fire tv; alexa; remote,unknown,[],,False,2,['deictic_reference'],False,sister wants to get a fire tv stick with alexa voice remote as a gift for my parents who live in india will it work in india with amazon prime account
694398,694399,145394,"@AmazonHelp i know..but to link smart home devices to Alexa...this ""Broadlink remote control"" skill is necessary. why limit it to the US only. we do not want to change location in the Alexa app just for that or use some complicated plugins or bridge.",@145394 I understand what your suggesting is important. We'll surely forward your concern to our team for a review. ^HS,"Customer: @AmazonHelp thanks. we are not able to link Alexa to Broadlink RM Pro device so that we can control different appliances like TV or AC. for that internet proposes many complicated options. best is amazon release that skill to everyone.
AmazonHelp: @145394 Thousands of Indian &amp; global developers are bringing more than 10,000 skills to customers in India. Further, I'll be sure to pass your feedback to the concerned team internally. ^SG
Customer: @AmazonHelp i know..but to link smart home devices to Alexa...this ""Broadlink remote control"" skill is necessary. why limit it to the US only. we do not want to change location in the Alexa app just for that or use some complicated plugins or bridge.",3,Thu Nov 23 16:26:04 +0000 2017,Thu Nov 23 17:17:00 +0000 2017,product_device_issue,9,0,9,alexa; device; remote; alexa; device; remote,unknown,[],,False,2,['deictic_reference'],False,i know but to link smart home devices to alexa this broadlink remote control skill is necessary why limit it to the us only we do not want to change location in the alexa app just for that or use some complicated plugins or bridge
702961,702960,287912,"@115833 My Echo Plus device cannot connect to my mobile phone having Alexa app through its mobile hotspot ...what a technological blunder!!! Team please do provide me a solution for this, else it's no use for me.",@287912 I'm sorry about the trouble connecting with the device. Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,"Customer: @115833 My Echo Plus device cannot connect to my mobile phone having Alexa app through its mobile hotspot ...what a technological blunder!!! Team please do provide me a solution for this, else it's no use for me.",1,Thu Nov 23 17:40:51 +0000 2017,Thu Nov 23 17:57:00 +0000 2017,product_device_issue,9,0,9,echo; alexa; device; echo; alexa; device,phone_chat,['phone'],,False,2,['deictic_reference'],False,my echo plus device cannot connect to my mobile phone having alexa app through its mobile hotspot what a technological blunder team please do provide me a solution for this else it's no use for me
765762,765760,303009,@AmazonHelp really disappointed with your Alexa support. For two weeks now my amazon echo has stopped connecting to WiFi while my other two devices are fine. Back and forth with support and I’m getting no where. Clearly it needs to go into the bin. :-(,"@303009 Hi Nate, I'm really sorry to hear about this. What has been advised by Customer service? ^AT",Customer: @AmazonHelp really disappointed with your Alexa support. For two weeks now my amazon echo has stopped connecting to WiFi while my other two devices are fine. Back and forth with support and I’m getting no where. Clearly it needs to go into the bin. :-(,1,Sat Nov 25 08:59:39 +0000 2017,Sat Nov 25 09:06:25 +0000 2017,product_device_issue,9,0,9,echo; alexa; device; echo; alexa; device,unknown,[],,False,2,['deictic_reference'],False,really disappointed with your alexa support for two weeks now my amazon echo has stopped connecting to wifi while my other two devices are fine back and forth with support and i m getting no where clearly it needs to go into the bin
968100,968099,349807,@115850 so the Echo family is here and so is Alexa. When are we gonna get her on fire tv here in India?,@349807 Keep checking the Echo page for new devices that will support Alexa. ^SF,Customer: @115850 so the Echo family is here and so is Alexa. When are we gonna get her on fire tv here in India?,1,Sat Oct 14 03:51:45 +0000 2017,Sat Oct 14 05:03:34 +0000 2017,product_device_issue,9,0,9,fire tv; echo; alexa; fire tv; echo; alexa,unknown,[],,False,2,['deictic_reference'],False,so the echo family is here and so is alexa when are we gonna get her on fire tv here in india
1066857,1066854,371764,Anyone having issues wit the Amazon Alexa App? Mine says it can't retrieve my settings to try again later. Uninstalling app and reinstalling seems to do nothing to fix this. None of my echo devices can be found.,@371764 We'd like to assist you with this in real-time. Click on this link to reach out directly: https://t.co/EKXRLsnxJu ^GL,Customer: Anyone having issues wit the Amazon Alexa App? Mine says it can't retrieve my settings to try again later. Uninstalling app and reinstalling seems to do nothing to fix this. None of my echo devices can be found.,1,Sat Oct 14 22:53:55 +0000 2017,Sat Oct 14 22:56:31 +0000 2017,product_device_issue,9,0,9,echo; alexa; device; echo; alexa; device,unknown,[],contextual_failed_support,True,2,['deictic_reference'],False,anyone having issues wit the amazon alexa app mine says it can't retrieve my settings to try again later uninstalling app and reinstalling seems to do nothing to fix this none of my echo devices can be found
1135949,1135947,188732,@121284 the alexa app is not available on the indian App Store. How would we set up our echo devices without it.,@188732 The Alexa app will be available in the App Store / Play Store when the devices start shipping the week of Oct 30. ^GK,Customer: @121284 the alexa app is not available on the indian App Store. How would we set up our echo devices without it.,1,Tue Oct 24 09:09:14 +0000 2017,Tue Oct 24 09:23:27 +0000 2017,product_device_issue,9,0,9,echo; alexa; device; echo; alexa; device,unknown,[],,False,2,['deictic_reference'],False,the alexa app is not available on the indian app store how would we set up our echo devices without it
1416445,1416444,51943,@121284 how do I pair my Fire TV stick with d Echo Dot so I can play shows with voice commands?It doesn't show up in d devices list,@51943 Keep checking the Echo page for new devices that will support Echo Dot. ^VM,Customer: @121284 how do I pair my Fire TV stick with d Echo Dot so I can play shows with voice commands?It doesn't show up in d devices list,1,Thu Nov 02 02:24:21 +0000 2017,Thu Nov 02 03:02:35 +0000 2017,product_device_issue,9,3,6,fire tv; echo; device; fire tv; echo; device,unknown,[],,False,2,['deictic_reference'],False,how do i pair my fire tv stick with d echo dot so i can play shows with voice commands it doesn't show up in d devices list
1445441,1445440,455408,@121284 Got the Echo today. Loving it so far. When are you planning to get Alexa on fire tv and controlling fire tv from echo?,@455408 We haven't made any announcement on this yet. You'll be surely updated once we have it. :) ^NK,Customer: @121284 Got the Echo today. Loving it so far. When are you planning to get Alexa on fire tv and controlling fire tv from echo?,1,Thu Nov 02 15:29:08 +0000 2017,Thu Nov 02 15:57:27 +0000 2017,product_device_issue,9,0,9,fire tv; echo; alexa; fire tv; echo; alexa,unknown,[],,False,2,['deictic_reference'],False,got the echo today loving it so far when are you planning to get alexa on fire tv and controlling fire tv from echo
1470385,1470383,308730,@AmazonHelp trying to set up my firestick but the remote won’t pair with the device tried changing batteries but still not working,@308730 EEK! Check out our help pages here: https://t.co/Tyx8W0OYyg Let us know how it goes! ^DA,Customer: @AmazonHelp trying to set up my firestick but the remote won’t pair with the device tried changing batteries but still not working,1,Mon Oct 16 20:18:30 +0000 2017,Mon Oct 16 20:32:28 +0000 2017,product_device_issue,9,0,9,device; remote; not working; device; remote; not working,unknown,[],failed_support;contextual_failed_support,True,2,['deictic_reference'],False,trying to set up my firestick but the remote won t pair with the device tried changing batteries but still not working
1559908,1559907,482012,@115833 hello. Echo dot recognizes All Sonos devices. Playbar is the only devices it won’t play to despite listing it and recognizing it in the Alexa app. Any experience with this issue?,"@482012 Hi. If you get in touch: https://t.co/hApLpM3Ejd, we'll be happy to look into this with you. ^DC",Customer: @115833 hello. Echo dot recognizes All Sonos devices. Playbar is the only devices it won’t play to despite listing it and recognizing it in the Alexa app. Any experience with this issue?,1,Sat Nov 04 13:18:18 +0000 2017,Sat Nov 04 13:36:28 +0000 2017,product_device_issue,9,0,9,echo; alexa; device; echo; alexa; device,unknown,[],,False,2,['deictic_reference'],False,hello echo dot recognizes all sonos devices playbar is the only devices it won t play to despite listing it and recognizing it in the alexa app any experience with this issue
