customer_tweet_id,brand_tweet_id,customer_author_id,current_customer_message,historical_brand_response,conversation_context,context_turn_count,customer_created_at,brand_created_at,candidate_intent,candidate_score,candidate_second_score,candidate_margin,candidate_matches,candidate_action,candidate_action_matches,escalation_flags,escalation_candidate,ambiguity_score,ambiguity_reasons,ambiguity_candidate,_clean_current
537452,537451,238885,@AmazonHelp Yes delayed for 3 days now and everyday I am being “guaranteed” it will arrive. Their customer service hold times are in excess of 45min and their customer support is just horrible. I have no issues with Amazon just wanted to let you know of this issue and MANY others are having,@238885 Have you had any further update to the tracking on your order?^PJ,"Customer: @AmazonHelp you guys really need to cut your ties with UPS. They are really hurting your business
AmazonHelp: @238885 Hi, I am sorry to hear about the problems you are having with the carrier. Are you expecting a parcel that has been delayed? ^CR
Customer: @AmazonHelp Yes delayed for 3 days now and everyday I am being “guaranteed” it will arrive. Their customer service hold times are in excess of 45min and their customer support is just horrible. I have no issues with Amazon just wanted to let you know of this issue and MANY others are having",3,Sat Dec 02 14:00:09 +0000 2017,Sat Dec 02 14:02:56 +0000 2017,customer_service_complaint,9,0,9,customer service; customer support; support is; customer service; customer support; support is,phone_chat,['customer service'],,False,2,['deictic_reference'],True,yes delayed for 3 days now and everyday i am being guaranteed it will arrive their customer service hold times are in excess of 45min and their customer support is just horrible i have no issues with amazon just wanted to let you know of this issue and many others are having
587956,587954,258933,@115830 terrible service.. waiting for parcel for 3days. Customer service keeps lying that it’s on its way. Today told not sure when the parcel will come. Frustrated,"@258933 Hi Tooshar, I'm sorry to hear this. Have you had any updates to the tracking on your order?^PJ",Customer: @115830 terrible service.. waiting for parcel for 3days. Customer service keeps lying that it’s on its way. Today told not sure when the parcel will come. Frustrated,1,Sun Dec 03 15:50:40 +0000 2017,Sun Dec 03 15:52:32 +0000 2017,customer_service_complaint,9,0,9,customer service; terrible service; frustrated; customer service; terrible service; frustrated,phone_chat,['customer service'],high_frustration,True,2,['deictic_reference'],True,terrible service waiting for parcel for 3days customer service keeps lying that it s on its way today told not sure when the parcel will come frustrated
712498,712496,290392,@115830 ridiculous lack of customer service. Can't believe there's NOWHERE in the world to send a complaint about shopping experience! 😡,@290392 I'm so sorry! We'd like to get your feedback directed to the correct department. Can you explain the issue your facing? ^AG,Customer: @115830 ridiculous lack of customer service. Can't believe there's NOWHERE in the world to send a complaint about shopping experience! 😡,1,Tue Oct 10 22:14:00 +0000 2017,Tue Oct 10 22:20:01 +0000 2017,customer_service_complaint,9,0,9,customer service; complaint; ridiculous; customer service; complaint; ridiculous,phone_chat,['customer service'],high_frustration,True,2,['deictic_reference'],True,ridiculous lack of customer service can't believe there's nowhere in the world to send a complaint about shopping experience
748737,748734,298989,@115850 shows product (redmi 4) delivered. But phone is not delivered. And they ( customer*service) said to me human error. Bad service.,@298989 Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. (2/2) ^HD,Customer: @115850 shows product (redmi 4) delivered. But phone is not delivered. And they ( customer*service) said to me human error. Bad service.,1,Wed Oct 11 17:19:52 +0000 2017,Wed Oct 11 17:24:00 +0000 2017,customer_service_complaint,9,6,3,customer service; bad service; human; customer service; bad service; human,phone_chat,"['phone', 'customer service']",missing_delivery,True,2,['deictic_reference'],True,shows product redmi 4 delivered but phone is not delivered and they customer service said to me human error bad service
990215,990217,148218,"@AmazonHelp No disrespect but the agent will just check the status, which I can do. They won't look to resolve my annoyance at poor service. I want to log a complaint now, do you have an email address so I can write one?","@148218 By using the link JJ has provided for you, you can email us your complaint. All our agents should be in a position to resolve this for you and provide you with a resolution as well as forward all of your concerns to relevant departments.^MA","Customer: @AmazonHelp Yesterday a 3rd delivery in a row didn't arrive on time. Why do i pay for prime delivery? I would like to complain about the poor service and experience
AmazonHelp: @148218 Sorry to hear that, please contact us here: https://t.co/JzP7hlA23B so an agent can look into this for you. ^JJ
Customer: @AmazonHelp No disrespect but the agent will just check the status, which I can do. They won't look to resolve my annoyance at poor service. I want to log a complaint now, do you have an email address so I can write one?",3,Sat Nov 25 11:58:23 +0000 2017,Sat Nov 25 12:03:23 +0000 2017,customer_service_complaint,9,3,6,poor service; agent; complaint; poor service; agent; complaint,investigation,"['look into', 'look into this']",,False,2,['deictic_reference'],True,no disrespect but the agent will just check the status which i can do they won't look to resolve my annoyance at poor service i want to log a complaint now do you have an email address so i can write one
927589,1042333,340075,@AmazonHelp Again Amazon failed after giving false promises worst service from last 5 days customer service representative are worst unprofessional team,@340075 Kindly respond to the email sent by us and we'll get in touch with you soon. Appreciate your patience. ^AK (2/2),"Customer: @115850 Worst service and unprofessional service
AmazonHelp: @340075 Apologies for any trouble. We'd like to help you. Could you please elaborate your concern so we could assist? ^RS
Customer: @AmazonHelp Again Amazon failed after giving false promises worst service from last 5 days customer service representative are worst unprofessional team",3,Mon Oct 23 08:17:32 +0000 2017,Mon Oct 23 08:27:54 +0000 2017,customer_service_complaint,9,0,9,customer service; worst service; representative; customer service; worst service; representative,phone_chat,['customer service'],explicit_human_request;high_frustration,True,2,['deictic_reference'],True,again amazon failed after giving false promises worst service from last 5 days customer service representative are worst unprofessional team
1082237,1082236,346398,@115830 has the wankest customer service!! 5 days later and no help still and they won't let me place a complaint,@346398 Have you received any e-mail from an Account Specialist? Please check spam/junk folders. ^AB,Customer: @115830 has the wankest customer service!! 5 days later and no help still and they won't let me place a complaint,1,Mon Oct 23 20:12:38 +0000 2017,Mon Oct 23 20:16:01 +0000 2017,customer_service_complaint,9,0,9,customer service; no help; complaint; customer service; no help; complaint,phone_chat,['customer service'],,False,2,['deictic_reference'],True,has the wankest customer service 5 days later and no help still and they won't let me place a complaint
1190238,1190240,288804,"@AmazonHelp I did that @AmazonHelp @115850 , that's one of the useless link, let apart resolution to the complaint, even complaint number is not provided, That's something ridiculous. Hopeless customer support.","@288804 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^MK","Customer: @AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers , When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?
AmazonHelp: @288804 Please connect with our support team here: https://t.co/vlvfJr4nN9, and they'll assist you regarding this. ^NR
Customer: @AmazonHelp I did that @AmazonHelp @115850 , that's one of the useless link, let apart resolution to the complaint, even complaint number is not provided, That's something ridiculous. Hopeless customer support.",3,Sat Nov 25 19:42:51 +0000 2017,Sat Nov 25 19:54:00 +0000 2017,customer_service_complaint,9,1,8,customer support; complaint; ridiculous; customer support; complaint; ridiculous,refund_replacement,['refund'],high_frustration,True,2,['deictic_reference'],True,i did that that's one of the useless link let apart resolution to the complaint even complaint number is not provided that's something ridiculous hopeless customer support
1260803,1260800,415377,@115830 Account has been stopped.Over a month &amp; no contact from Amazon.Told there's no complaints department.Ridiculous customer service.,@415377 Hello- Is this your customer or seller account? What was the reason the account was stopped? ^NV,Customer: @115830 Account has been stopped.Over a month &amp; no contact from Amazon.Told there's no complaints department.Ridiculous customer service.,1,Thu Oct 26 10:21:03 +0000 2017,Thu Oct 26 10:26:00 +0000 2017,customer_service_complaint,9,3,6,customer service; complaint; ridiculous; customer service; complaint; ridiculous,phone_chat,['customer service'],high_frustration,True,2,['deictic_reference'],True,account has been stopped over a month amp no contact from amazon told there's no complaints department ridiculous customer service
1296785,1296784,419461,"@AmazonHelp Spoke to 3 of your customer support agents, they each told me that the previous agent lied. Unacceptable, no more prime for me.",@419461 I'd like to have a member of my team look into this for you. Please provide order details here: https://t.co/2doMGyOAxo ^MB,"Customer: @AmazonHelp Spoke to 3 of your customer support agents, they each told me that the previous agent lied. Unacceptable, no more prime for me.",1,Thu Oct 26 22:02:31 +0000 2017,Thu Oct 26 22:11:33 +0000 2017,customer_service_complaint,9,0,9,customer support; agent; unacceptable; customer support; agent; unacceptable,unknown,[],high_frustration,True,2,['deictic_reference'],True,spoke to 3 of your customer support agents they each told me that the previous agent lied unacceptable no more prime for me
1576282,1576281,484397,@115850 Your customer support is so poor. Customer care executive is unaware of the rules and conditions of your website. We had to tell them what is written in @115850 . Being a prime member I am so frustrated with the service.,@484397 Sorry about the unpleasant experience. Kindly share your details here:https://t.co/beaaDm0muc and we'll fix this for you. ^GD,Customer: @115850 Your customer support is so poor. Customer care executive is unaware of the rules and conditions of your website. We had to tell them what is written in @115850 . Being a prime member I am so frustrated with the service.,1,Sat Nov 04 17:06:53 +0000 2017,Sat Nov 04 17:39:33 +0000 2017,customer_service_complaint,9,3,6,customer support; support is; frustrated; customer support; support is; frustrated,unknown,[],high_frustration,True,2,['deictic_reference'],True,your customer support is so poor customer care executive is unaware of the rules and conditions of your website we had to tell them what is written in being a prime member i am so frustrated with the service
2278372,2278371,481483,"Second time this month something from @115821 prime delivery is late. Ordered on Thursday for next day delivery, still nothing and customer service are no help at all. On the 2nd November I ordered an item for SAME day delivery that came 5 days later. So, ridiculous.","@481483 I'm so sorry to hear about the multiple delivery issues, Brandon! Are you seeing this occur with a specific carrier: https://t.co/RO3xK0ZXy9 ? Please let us know! ^KJ","Customer: Second time this month something from @115821 prime delivery is late. Ordered on Thursday for next day delivery, still nothing and customer service are no help at all. On the 2nd November I ordered an item for SAME day delivery that came 5 days later. So, ridiculous.",1,Sat Nov 11 16:48:24 +0000 2017,Sat Nov 11 17:04:50 +0000 2017,customer_service_complaint,9,6,3,customer service; no help; ridiculous; customer service; no help; ridiculous,phone_chat,['customer service'],high_frustration,True,2,['deictic_reference'],True,second time this month something from prime delivery is late ordered on thursday for next day delivery still nothing and customer service are no help at all on the 2nd november i ordered an item for same day delivery that came 5 days later so ridiculous
2389715,2389713,688436,"I strongly recommend that all avoid @23295 when looking to purchase items internationally. Packages are never delivered (they will claim they have been), and customer service is no help. I recommend @115821 instead due to reliable package tracking and customer support.","@688436 Hello Andrew, Are you currently waiting for a parcel ? Have you tried reaching out to the seller directly. Here is a link on how to do this:https://t.co/9wqIfrPs5A ^CR","Customer: I strongly recommend that all avoid @23295 when looking to purchase items internationally. Packages are never delivered (they will claim they have been), and customer service is no help. I recommend @115821 instead due to reliable package tracking and customer support.",1,Tue Nov 14 08:57:53 +0000 2017,Tue Nov 14 09:04:34 +0000 2017,customer_service_complaint,9,0,9,customer service; customer support; no help; customer service; customer support; no help,phone_chat,['customer service'],,False,2,['deictic_reference'],True,i strongly recommend that all avoid when looking to purchase items internationally packages are never delivered they will claim they have been and customer service is no help i recommend instead due to reliable package tracking and customer support
2734259,2734258,739223,Customer service from @115830 leaves ALOT to be desired for me at this point. Formal complaint going in about failed deliveries and broken promises. Frustrated doesn't even cover it.,"@739223 This isn't the experience we strive for at all! I'm truly sorry you've had to endure such an experience. There should be a survey sent post-call, as we're always trying to improve. The surveys go directly to each rep's leadership. ^JE",Customer: Customer service from @115830 leaves ALOT to be desired for me at this point. Formal complaint going in about failed deliveries and broken promises. Frustrated doesn't even cover it.,1,Mon Nov 20 19:30:58 +0000 2017,Mon Nov 20 19:38:31 +0000 2017,customer_service_complaint,9,0,9,customer service; complaint; frustrated; customer service; complaint; frustrated,phone_chat,['customer service'],high_frustration,True,2,['deictic_reference'],True,customer service from leaves alot to be desired for me at this point formal complaint going in about failed deliveries and broken promises frustrated doesn't even cover it
2767623,2767625,773904,@AmazonHelp It's of no help! Your customer representative agents have not even initiated the required action.,@773904 I understand your disappointment. Could you please confirm if you've shared your details through the secured link provided earlier? We want to help you with this. ^HS,"Customer: @115850 this is my order number43435806783.. you damaged the order during transit. It's been a week since I spoke to customer rep, no replacement yet, no refund no update! Shame on you. Disappointed big time! @115851
AmazonHelp: @773904 Apologies for the trouble with your damaged order. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and we'll look into it for you. ^PB
Customer: @AmazonHelp It's of no help! Your customer representative agents have not even initiated the required action.",3,Tue Nov 21 11:11:16 +0000 2017,Tue Nov 21 11:47:39 +0000 2017,customer_service_complaint,9,2,7,no help; agent; representative; no help; agent; representative,refund_replacement,"['refund', 'replacement', 'replace']",explicit_human_request;high_frustration,True,2,['deictic_reference'],True,it's of no help your customer representative agents have not even initiated the required action
2859805,2859804,794703,"@115821 bought a MacBook pro sold by Amazon.comLLC, they sent me a box of clay, then customer support gave me a bad email address to submit the complaint instead of handling it over the phone... Great customer service... #Amazon https://t.co/VqO9MIhnjM",@794703 I'm so sorry for any frustration caused by this order! This certainly isn't the experience we wanted for you. We'd like to take a closer look into this and see what options we have. Please give as much detail as you can here: https://t.co/UyebdORrXF. ^DG,"Customer: @115821 bought a MacBook pro sold by Amazon.comLLC, they sent me a box of clay, then customer support gave me a bad email address to submit the complaint instead of handling it over the phone... Great customer service... #Amazon https://t.co/VqO9MIhnjM",1,Mon Nov 27 22:33:02 +0000 2017,Mon Nov 27 22:39:01 +0000 2017,customer_service_complaint,9,0,9,customer service; customer support; complaint; customer service; customer support; complaint,phone_chat,"['phone', 'customer service']",,False,2,['deictic_reference'],True,bought a macbook pro sold by amazon comllc they sent me a box of clay then customer support gave me a bad email address to submit the complaint instead of handling it over the phone great customer service
2877034,2877035,798639,@AmazonHelp I did and thankfully a nice young lady named Tenell C. FINALLY understood my situation quickly and took care of it quickly for me. Your other customer service representatives that attempted to assist me are ridiculous. Thank you Tenell!!!!!,"@798639 I'm glad Tenell was able to take care of this for you! If you haven't had a chance yet, you can use the survey at the end of the email we sent you to forward your feedback directly to Tanell's manager, I'm sure they'd really appreciate it! ^GR","Customer: @AmazonHelp That does not help me. This is the most aggravating thing. Getting a third party involved now.
AmazonHelp: @798639 So sorry to hear that didn't help! Can you reach out to us here via phone so that we can look into the account with you? https://t.co/hApLpMlfHN ^GS
Customer: @AmazonHelp I did and thankfully a nice young lady named Tenell C. FINALLY understood my situation quickly and took care of it quickly for me. Your other customer service representatives that attempted to assist me are ridiculous. Thank you Tenell!!!!!",3,Tue Nov 28 15:51:17 +0000 2017,Tue Nov 28 16:07:28 +0000 2017,customer_service_complaint,9,1,8,customer service; representative; ridiculous; customer service; representative; ridiculous,phone_chat,"['phone', 'customer service']",explicit_human_request;high_frustration,True,2,['deictic_reference'],True,i did and thankfully a nice young lady named tenell c finally understood my situation quickly and took care of it quickly for me your other customer service representatives that attempted to assist me are ridiculous thank you tenell
2902623,2902622,803942,@115830 24hours on &amp; five customer service representatives &amp; still no help with ‘where’s my stuff’,@803942 I'm sorry for the poor experience! What information or options have we been able to provide when you've spoken with us? ^SB,"Customer: For the sake of your sanity &amp; telephone bill DO NOT use AmazonLockers at Morrison’s in Sidcup #blamelogistics #itemsreturned #christmasiscancelled 🎁🤯😪
Customer: @115830 24hours on &amp; five customer service representatives &amp; still no help with ‘where’s my stuff’",2,Tue Nov 28 18:28:33 +0000 2017,Tue Nov 28 18:32:29 +0000 2017,customer_service_complaint,9,1,8,customer service; no help; representative; customer service; no help; representative,phone_chat,"['phone', 'customer service']",explicit_human_request,True,2,['deictic_reference'],True,24hours on amp five customer service representatives amp still no help with where s my stuff
2953713,2953712,815523,No complaint today. Just had a pleasant experience with @115821 customer service. I take back whatever the last angry thing I said about them was.,@815523 🤜🏻🤛🏻 Glad we were able to turn the frown to a smile! Have a great day! ^FR,Customer: No complaint today. Just had a pleasant experience with @115821 customer service. I take back whatever the last angry thing I said about them was.,1,Wed Nov 29 18:12:14 +0000 2017,Wed Nov 29 18:16:07 +0000 2017,customer_service_complaint,9,0,9,customer service; complaint; angry; customer service; complaint; angry,phone_chat,['customer service'],high_frustration,True,2,['deictic_reference'],True,no complaint today just had a pleasant experience with customer service i take back whatever the last angry thing i said about them was
218065,218062,167990,"@AmazonHelp I just spent an hour on the phone with the most ridiculous customer service rep! Seriously, worst service I've ever had!","@167990 This definitely isn't what we strive for! Without account info, could you tell us more about what's going on? ^ML","Customer: @AmazonHelp I just spent an hour on the phone with the most ridiculous customer service rep! Seriously, worst service I've ever had!",1,Wed Oct 04 22:36:34 +0000 2017,Wed Oct 04 22:46:37 +0000 2017,customer_service_complaint,9,0,9,customer service; worst service; ridiculous; customer service; worst service; ridiculous,phone_chat,"['phone', 'customer service']",high_frustration,True,0,[],False,i just spent an hour on the phone with the most ridiculous customer service rep seriously worst service i've ever had
343872,343871,197813,"Worst service from@amazonIN, 18days not yet shipped and finally customer service told to cancel and reorder, no policy to register complaint https://t.co/HkHLpto0QJ",@197813 That's strange! I'd like to help you. Please fill this form: https://t.co/beaaDm0muc and I'll contact you soon. ^BV,"Customer: Worst service from@amazonIN, 18days not yet shipped and finally customer service told to cancel and reorder, no policy to register complaint https://t.co/HkHLpto0QJ",1,Thu Nov 02 13:37:27 +0000 2017,Thu Nov 02 13:54:00 +0000 2017,customer_service_complaint,9,0,9,customer service; worst service; complaint; customer service; worst service; complaint,phone_chat,['customer service'],high_frustration,True,0,[],False,worst service from 18days not yet shipped and finally customer service told to cancel and reorder no policy to register complaint
734109,734108,295647,@AmazonHelp @115850 Pathetic customer service. Delivery Agent does not pickup call. Call-Centre unable to help. Payment taken. No help.😡,@295647 I'm sorry for the trouble. Please fill in the form: https://t.co/beaaDm0muc and we’ll contact you at the earliest. ^AU,Customer: @AmazonHelp @115850 Pathetic customer service. Delivery Agent does not pickup call. Call-Centre unable to help. Payment taken. No help.😡,1,Wed Oct 11 10:54:07 +0000 2017,Wed Oct 11 11:28:31 +0000 2017,customer_service_complaint,9,3,6,customer service; no help; agent; customer service; no help; agent,phone_chat,"['call', 'customer service']",high_frustration,True,0,[],False,pathetic customer service delivery agent does not pickup call call centre unable to help payment taken no help
743377,743376,297744,"Ridiculous customer service by @115850. Unprofessional behavior, lack of analytic skills &amp; Arrogant agents are service for AmazonIndia",@297744 This isn't what we've expected you to go through. Could you please let us know if any issue of yours went unaddressed? ^AS,"Customer: Ridiculous customer service by @115850. Unprofessional behavior, lack of analytic skills &amp; Arrogant agents are service for AmazonIndia",1,Wed Oct 11 15:05:28 +0000 2017,Wed Oct 11 15:47:01 +0000 2017,customer_service_complaint,9,0,9,customer service; agent; ridiculous; customer service; agent; ridiculous,phone_chat,['customer service'],high_frustration,True,0,[],False,ridiculous customer service by unprofessional behavior lack of analytic skills amp arrogant agents are service for amazonindia
